"from_stop_id","to_stop_id","transfer_type","min_transfer_time","from_route_id","to_route_id","from_trip_id","to_trip_id"
780025008901,780025008201,2,120,,,,
780025008901,780025008301,2,120,,,,
780025008901,780025008401,2,120,,,,
780025008901,780025008501,2,120,,,,
780025008901,780025008601,2,120,,,,
780025008901,780025008701,2,120,,,,
780025008901,780025008801,2,120,,,,
780025008901,780025008901,2,120,,,,
780025008901,780025009001,2,120,,,,
780025008901,780025009101,2,120,,,,
780025008901,780025009201,2,120,,,,
780025008901,780025009301,2,120,,,,
780025008901,780025009401,2,120,,,,
780025009001,780025008001,2,120,,,,
780025009001,780025008101,2,120,,,,
780025009001,780025008201,2,120,,,,
780025009001,780025008301,2,120,,,,
780025009001,780025008401,2,120,,,,
780025009001,780025008501,2,120,,,,
780025009001,780025008601,2,120,,,,
780025009001,780025008701,2,120,,,,
780025009001,780025008801,2,120,,,,
780025009001,780025008901,2,120,,,,
780025009001,780025009001,2,120,,,,
780025009001,780025009101,2,120,,,,
780025009001,780025009201,2,120,,,,
780025009001,780025009301,2,120,,,,
780025009001,780025009401,2,120,,,,
780025009101,780025008001,2,120,,,,
780025009101,780025008101,2,120,,,,
780025009101,780025008201,2,120,,,,
780025009101,780025008301,2,120,,,,
780025009101,780025008401,2,120,,,,
780025009101,780025008501,2,120,,,,
780025009101,780025008601,2,120,,,,
780025009101,780025008701,2,120,,,,
780025009101,780025008801,2,120,,,,
780025009101,780025008901,2,120,,,,
780025009101,780025009001,2,120,,,,
780025009101,780025009101,2,120,,,,
780025009101,780025009201,2,120,,,,
780025009101,780025009301,2,120,,,,
780025009101,780025009401,2,120,,,,
780025009201,780025008001,2,120,,,,
780025009201,780025008101,2,120,,,,
780025009201,780025008201,2,120,,,,
780025009201,780025008301,2,120,,,,
780025009201,780025008401,2,120,,,,
780025009201,780025008501,2,120,,,,
780025009201,780025008601,2,120,,,,
780025009201,780025008701,2,120,,,,
780025009201,780025008801,2,120,,,,
780025009201,780025008901,2,120,,,,
780025009201,780025009001,2,120,,,,
780025009201,780025009101,2,120,,,,
780025009201,780025009201,2,120,,,,
780025009201,780025009301,2,120,,,,
780025009201,780025009401,2,120,,,,
780025009501,780025009501,2,120,,,,
780025009501,780025009502,2,120,,,,
780025009502,780025009501,2,120,,,,
780025009502,780025009502,2,120,,,,
780025009602,780005009001,2,120,,,,
780025009602,780025009602,2,120,,,,
780025009701,780025009701,2,120,,,,
780025009701,780025009702,2,120,,,,
780025009702,780025009701,2,120,,,,
780025009702,780025009702,2,120,,,,
780025010001,780015009501,2,120,,,,
780025010001,780025010001,2,120,,,,
780025010001,780025010401,2,120,,,,
780025010001,780025010501,2,120,,,,
780025010001,780025010201,2,120,,,,
780025010001,780025010101,2,120,,,,
780025010001,780025010301,2,120,,,,
780025010401,780015009501,2,120,,,,
780025010401,780025010001,2,120,,,,
780025010401,780025010401,2,120,,,,
780025010401,780025010501,2,120,,,,
780025010401,780025010201,2,120,,,,
780025010401,780025010101,2,120,,,,
780025010401,780025010301,2,120,,,,
780025010501,780015009501,2,120,,,,
780025010501,780025010001,2,120,,,,
780025010501,780025010401,2,120,,,,
780025010501,780025010501,2,120,,,,
780025010501,780025010201,2,120,,,,
780025010501,780025010101,2,120,,,,
780025010501,780025010301,2,120,,,,
780025010701,780025010701,2,120,,,,
780025010701,780025010702,2,120,,,,
780025010702,780025010701,2,120,,,,
780025010702,780025010702,2,120,,,,
780025010801,780025010801,2,120,,,,
780025010901,780025010901,2,120,,,,
780025010901,780025010902,2,120,,,,
780025010902,780025010901,2,120,,,,
780025010902,780025010902,2,120,,,,
780025011001,780025011001,2,120,,,,
780025011001,780025011002,2,120,,,,
780025011002,780025011001,2,120,,,,
780025011002,780025011002,2,120,,,,
780025011101,780025011101,2,120,,,,
780025011101,780025011102,2,120,,,,
780025011102,780025011101,2,120,,,,
780025011102,780025011102,2,120,,,,
780025011301,780025011301,2,120,,,,
780025011301,780025011302,2,120,,,,
780025011302,780025011301,2,120,,,,
780025011302,780025011302,2,120,,,,
780025011901,780025011901,2,120,,,,
780025011901,780025011902,2,120,,,,
780025011902,780025011901,2,120,,,,
780025011902,780025011902,2,120,,,,
780025012001,780025012001,2,120,,,,
780025012201,780025012201,2,120,,,,
780040000101,000000400001,2,120,,,,
780040000101,000000440012,2,120,,,,
780040000101,780040000101,2,120,,,,
780040000101,780040000102,2,120,,,,
780040000102,000000400001,2,120,,,,
780040000102,000000440012,2,120,,,,
780040000102,780040000101,2,120,,,,
780040000102,780040000102,2,120,,,,
780040000701,000000400007,2,120,,,,
780040000701,000000400021,2,120,,,,
780040000701,780040000701,2,120,,,,
780040000701,780040000702,2,120,,,,
780040000702,000000400007,2,120,,,,
780040000702,000000400021,2,120,,,,
780040000702,780040000701,2,120,,,,
780040000702,780040000702,2,120,,,,
780040000901,000000400009,2,120,,,,
780040000901,780040000901,2,120,,,,
780040001201,000000400012,2,120,,,,
780040001201,000000400045,2,120,,,,
780040001201,780040001201,2,120,,,,
780040001201,780040001203,2,120,,,,
780040001201,780040001204,2,120,,,,
780040001203,000000400012,2,120,,,,
780040001203,000000400045,2,120,,,,
780040001203,780040001201,2,120,,,,
780040001203,780040001203,2,120,,,,
780040001203,780040001204,2,120,,,,
780040001204,000000400012,2,120,,,,
780040001204,000000400045,2,120,,,,
780040001204,780040001201,2,120,,,,
780040001204,780040001203,2,120,,,,
780040001204,780040001204,2,120,,,,
780040001601,000000400015,2,120,,,,
780040001601,000000400016,2,120,,,,
780040001601,000000400042,2,120,,,,
780040001601,000000400057,2,120,,,,
780040001601,000000400017,2,120,,,,
780040001601,780040001601,2,120,,,,
780040001601,780040001603,2,120,,,,
780040001601,780040001604,2,120,,,,
780040001601,780040001605,2,120,,,,
780040001603,000000400015,2,120,,,,
780040001603,000000400016,2,120,,,,
780040001603,000000400042,2,120,,,,
780040001603,000000400057,2,120,,,,
780040001603,000000400017,2,120,,,,
780040001603,780040001601,2,120,,,,
780040001603,780040001603,2,120,,,,
780040001603,780040001604,2,120,,,,
780040001603,780040001605,2,120,,,,
780040001604,000000400015,2,120,,,,
780040001604,000000400016,2,120,,,,
780040001604,000000400042,2,120,,,,
780040001604,000000400057,2,120,,,,
780040001604,000000400017,2,120,,,,
780040001604,780040001601,2,120,,,,
780040001604,780040001603,2,120,,,,
780040001604,780040001604,2,120,,,,
780040001604,780040001605,2,120,,,,
780040001605,000000400015,2,120,,,,
780040001605,000000400016,2,120,,,,
780040001605,000000400042,2,120,,,,
780040001605,000000400057,2,120,,,,
780040001605,000000400017,2,120,,,,
780040001605,780040001601,2,120,,,,
780040001605,780040001603,2,120,,,,
780040001605,780040001604,2,120,,,,
780040001605,780040001605,2,120,,,,
780040950101,780040950101,2,120,,,,
780040950101,780040950102,2,120,,,,
780040950102,780040950101,2,120,,,,
780040950102,780040950102,2,120,,,,
780040950301,780040950301,2,120,,,,
780040950301,780040950302,2,120,,,,
780040950302,780040950301,2,120,,,,
780040950302,780040950302,2,120,,,,
780040950501,780040950501,2,120,,,,
780040950501,780040950502,2,120,,,,
780040950502,780040950501,2,120,,,,
780040950502,780040950502,2,120,,,,
780040950701,780040950701,2,120,,,,
780040950701,780040950702,2,120,,,,
780040950702,780040950701,2,120,,,,
780040950702,780040950702,2,120,,,,
780040950901,780040950901,2,120,,,,
780040950901,780040950902,2,120,,,,
780040950902,780040950901,2,120,,,,
780040950902,780040950902,2,120,,,,
780040951101,780040951101,2,120,,,,
780040951101,780040951102,2,120,,,,
780040951102,780040951101,2,120,,,,
780040951102,780040951102,2,120,,,,
780040951301,780040951301,2,120,,,,
780040951301,780040951302,2,120,,,,
780040951302,780040951301,2,120,,,,
780040951302,780040951302,2,120,,,,
780040951501,780040951501,2,120,,,,
780040951501,780040951502,2,120,,,,
780040951502,780040951501,2,120,,,,
780040951502,780040951502,2,120,,,,
780040951701,780040951701,2,120,,,,
780040951701,780040951702,2,120,,,,
780040951702,780040951701,2,120,,,,
780040951702,780040951702,2,120,,,,
780040951901,780040951901,2,120,,,,
780040951901,780040951902,2,120,,,,
780040951902,780040951901,2,120,,,,
780040951902,780040951902,2,120,,,,
780041001501,000000410015,2,120,,,,
780041001501,000000410035,2,120,,,,
780041001501,780041001501,2,120,,,,
780041001501,780041001502,2,120,,,,
780041001502,000000410015,2,120,,,,
780041001502,000000410035,2,120,,,,
780041001502,780041001501,2,120,,,,
780041001502,780041001502,2,120,,,,
780041001601,000000410016,2,120,,,,
780041001601,000000410034,2,120,,,,
780041001601,780041001601,2,120,,,,
780041001601,780041001602,2,120,,,,
780041001602,000000410016,2,120,,,,
780041001602,000000410034,2,120,,,,
780041001602,780041001601,2,120,,,,
780041001602,780041001602,2,120,,,,
780041001801,000000410018,2,120,,,,
780041001801,000000410033,2,120,,,,
780041001801,780041001801,2,120,,,,
780041001801,780041001802,2,120,,,,
780041001802,000000410018,2,120,,,,
780041001802,000000410033,2,120,,,,
780041001802,780041001801,2,120,,,,
780041001802,780041001802,2,120,,,,
780041002901,000000410021,2,120,,,,
780041002901,000000410029,2,120,,,,
780041002901,780041002901,2,120,,,,
780041002901,780041002902,2,120,,,,
780041002902,000000410021,2,120,,,,
780041002902,000000410029,2,120,,,,
780041002902,780041002901,2,120,,,,
780041002902,780041002902,2,120,,,,
780041003001,000000410020,2,120,,,,
780041003001,000000410030,2,120,,,,
780041003001,780041003001,2,120,,,,
780041003001,780041003002,2,120,,,,
780041003002,000000410020,2,120,,,,
780041003002,000000410030,2,120,,,,
780041003002,780041003001,2,120,,,,
780041003002,780041003002,2,120,,,,
780041003101,000000410019,2,120,,,,
780041003101,000000410031,2,120,,,,
780041003101,780041003101,2,120,,,,
780041003101,780041003102,2,120,,,,
780041003102,000000410019,2,120,,,,
780041003102,000000410031,2,120,,,,
780041003102,780041003101,2,120,,,,
780041003102,780041003102,2,120,,,,
780041007601,780041007601,2,120,,,,
780041007601,780041007602,2,120,,,,
780041007602,780041007601,2,120,,,,
780041007602,780041007602,2,120,,,,
780041009301,000000410093,2,120,,,,
780041009301,000000410147,2,120,,,,
780041009301,780041009301,2,120,,,,
780041009401,000000410094,2,120,,,,
780041009401,000000410108,2,120,,,,
780041009401,780041009401,2,120,,,,
780041009401,780041009402,2,120,,,,
780041009402,000000410094,2,120,,,,
780041009402,000000410108,2,120,,,,
780041009402,780041009401,2,120,,,,
780041009402,780041009402,2,120,,,,
780041011301,000000410131,2,120,,,,
780041011301,000000410133,2,120,,,,
780041011301,780041011301,2,120,,,,
780041011301,780041011302,2,120,,,,
780041011301,780041011303,2,120,,,,
780041011301,780041011304,2,120,,,,
780041011302,000000410131,2,120,,,,
780041011302,000000410133,2,120,,,,
780041011302,780041011301,2,120,,,,
780041011302,780041011302,2,120,,,,
780041011302,780041011303,2,120,,,,
780041011302,780041011304,2,120,,,,
780041011303,000000410131,2,120,,,,
780041011303,000000410133,2,120,,,,
780041011303,780041011301,2,120,,,,
780041011303,780041011302,2,120,,,,
780041011303,780041011303,2,120,,,,
780041011303,780041011304,2,120,,,,
780041011304,000000410131,2,120,,,,
780041011304,000000410133,2,120,,,,
780041011304,780041011301,2,120,,,,
780041011304,780041011302,2,120,,,,
780041011304,780041011303,2,120,,,,
780041011304,780041011304,2,120,,,,
780041012001,000000410120,2,120,,,,
780041012001,000000410139,2,120,,,,
780041012001,780041012001,2,120,,,,
780041012001,780041012002,2,120,,,,
780041012002,000000410120,2,120,,,,
780041012002,000000410139,2,120,,,,
780041012002,780041012001,2,120,,,,
780041012002,780041012002,2,120,,,,
780041012101,000000410121,2,120,,,,
780041012101,000000410138,2,120,,,,
780041012101,780041012101,2,120,,,,
780041012101,780041012102,2,120,,,,
780041012102,000000410121,2,120,,,,
780041012102,000000410138,2,120,,,,
780041012102,780041012101,2,120,,,,
780041012102,780041012102,2,120,,,,
780041012201,000000410122,2,120,,,,
780041012201,000000410137,2,120,,,,
780041012201,780041012201,2,120,,,,
780041012201,780041012202,2,120,,,,
780041012202,000000410122,2,120,,,,
780041012202,000000410137,2,120,,,,
780041012202,780041012201,2,120,,,,
780041012202,780041012202,2,120,,,,
780041014301,000000410116,2,120,,,,
780041014301,000000410143,2,120,,,,
780041014301,000000410150,2,120,,,,
780041014301,000000410155,2,120,,,,
780041014301,780041014301,2,120,,,,
780041014301,780041014302,2,120,,,,
780041014302,000000410116,2,120,,,,
780041014302,000000410143,2,120,,,,
780041014302,000000410150,2,120,,,,
780041014302,000000410155,2,120,,,,
780041014302,780041014301,2,120,,,,
780041014302,780041014302,2,120,,,,
780041014501,000000410115,2,120,,,,
780041014501,000000410213,2,120,,,,
780041014501,000000410214,2,120,,,,
780041014501,780041014501,2,120,,,,
780041014501,780041014502,2,120,,,,
780041014502,000000410115,2,120,,,,
780041014502,000000410213,2,120,,,,
780041014502,000000410214,2,120,,,,
780041014502,780041014501,2,120,,,,
780041014502,780041014502,2,120,,,,
780041014801,000000410090,2,120,,,,
780041014801,000000410112,2,120,,,,
780041014801,000000410148,2,120,,,,
780041014801,780041014801,2,120,,,,
780041014801,780041014802,2,120,,,,
780041014802,000000410090,2,120,,,,
780041014802,000000410112,2,120,,,,
780041014802,000000410148,2,120,,,,
780041014802,780041014801,2,120,,,,
780041014802,780041014802,2,120,,,,
780041015301,000000410152,2,120,,,,
780041015301,000000410153,2,120,,,,
780041015301,780041015301,2,120,,,,
780041015301,780041015302,2,120,,,,
780041015302,000000410152,2,120,,,,
780041015302,000000410153,2,120,,,,
780041015302,780041015301,2,120,,,,
780041015302,780041015302,2,120,,,,
780041920703,780041920703,2,120,,,,
780041950801,780041950801,2,120,,,,
780041950801,780041950802,2,120,,,,
780041950802,780041950801,2,120,,,,
780041950802,780041950802,2,120,,,,
780041951201,780041951201,2,120,,,,
780041951201,780041951202,2,120,,,,
780041951202,780041951201,2,120,,,,
780041951202,780041951202,2,120,,,,
780041951401,780041951401,2,120,,,,
780041951401,780041951402,2,120,,,,
780041951402,780041951401,2,120,,,,
780041951402,780041951402,2,120,,,,
780041952201,780041952201,2,120,,,,
780041952201,780041952202,2,120,,,,
780041952202,780041952201,2,120,,,,
780041952202,780041952202,2,120,,,,
780041952401,780041952401,2,120,,,,
780041952401,780041952402,2,120,,,,
780041952402,780041952401,2,120,,,,
780041952402,780041952402,2,120,,,,
780041952501,780041952501,2,120,,,,
780041952701,780041952701,2,120,,,,
780041952701,780041952702,2,120,,,,
780041952702,780041952701,2,120,,,,
780041952702,780041952702,2,120,,,,
780041952901,780041952901,2,120,,,,
780041952901,780041952902,2,120,,,,
780041952902,780041952901,2,120,,,,
780041952902,780041952902,2,120,,,,
780041953401,780041953401,1,,,,,
780041953801,780041953801,2,120,,,,
780041953801,780041953802,2,120,,,,
780041953802,780041953801,2,120,,,,
780041953802,780041953802,2,120,,,,
780041954001,780041954001,2,120,,,,
780041954001,780041954002,2,120,,,,
780041954002,780041954001,2,120,,,,
780041954002,780041954002,2,120,,,,
780041954201,780041954201,2,120,,,,
780041954201,780041954202,2,120,,,,
780041954202,780041954201,2,120,,,,
780041954202,780041954202,2,120,,,,
780041958401,780041958401,2,120,,,,
780041958401,780041958402,2,120,,,,
780041958402,780041958401,2,120,,,,
780041958402,780041958402,2,120,,,,
780041958501,780041958501,2,120,,,,
780041958501,780041958502,2,120,,,,
780041958502,780041958501,2,120,,,,
780041958502,780041958502,2,120,,,,
780041958601,780041958601,2,120,,,,
780041958601,780041958602,2,120,,,,
780041958602,780041958601,2,120,,,,
780041958602,780041958602,2,120,,,,
780041958701,780041958701,2,120,,,,
780041958701,780041958702,2,120,,,,
780041958702,780041958701,2,120,,,,
780041958702,780041958702,2,120,,,,
780041958801,780041958801,2,120,,,,
780041958801,780041958802,2,120,,,,
780041958802,780041958801,2,120,,,,
780041958802,780041958802,2,120,,,,
780041959001,780041959001,2,120,,,,
780041959001,780041959002,2,120,,,,
780041959002,780041959001,2,120,,,,
780041959002,780041959002,2,120,,,,
780041959101,780041959101,2,120,,,,
780041959101,780041959102,2,120,,,,
780041959102,780041959101,2,120,,,,
780041959102,780041959102,2,120,,,,
780041959201,780041959201,2,120,,,,
780041959201,780041959202,2,120,,,,
780041959202,780041959201,2,120,,,,
780041959202,780041959202,2,120,,,,
780041959301,780041959301,2,120,,,,
780041959301,780041959302,2,120,,,,
780041959302,780041959301,2,120,,,,
780041959302,780041959302,2,120,,,,
780041959501,780041959501,2,120,,,,
780041959501,780041959502,2,120,,,,
780041959502,780041959501,2,120,,,,
780041959502,780041959502,2,120,,,,
780041959701,780041959701,2,120,,,,
780041961601,780041961601,2,120,,,,
780041961701,780041961701,2,120,,,,
780041961701,780041961702,2,120,,,,
780041961702,780041961701,2,120,,,,
780041961702,780041961702,2,120,,,,
780041961801,780041961801,2,120,,,,
780041970701,780041970701,2,120,,,,
780041970701,780041970702,2,120,,,,
780041970702,780041970701,2,120,,,,
780041970702,780041970702,2,120,,,,
780042001401,000000400002,2,120,,,,
780042001401,000000420014,2,120,,,,
780042001401,780042001401,2,120,,,,
780042001401,780042001402,2,120,,,,
780042001402,000000400002,2,120,,,,
780042001402,000000420014,2,120,,,,
780042001402,780042001401,2,120,,,,
780042001402,780042001402,2,120,,,,
780042001501,000000420013,2,120,,,,
780042001501,000000420015,2,120,,,,
780042001501,780042001501,2,120,,,,
780042001501,780042001502,2,120,,,,
780042001502,000000420013,2,120,,,,
780042001502,000000420015,2,120,,,,
780042001502,780042001501,2,120,,,,
780042001502,780042001502,2,120,,,,
780042001701,000000420011,2,120,,,,
780042001701,000000420017,2,120,,,,
780042001701,780042001701,2,120,,,,
780042001701,780042001702,2,120,,,,
780042001702,000000420011,2,120,,,,
780042001702,000000420017,2,120,,,,
780042001702,780042001701,2,120,,,,
780042001702,780042001702,2,120,,,,
780042007201,000000420059,2,120,,,,
780042007201,780042007201,2,120,,,,
780042007201,780042007202,2,120,,,,
780042007202,000000420059,2,120,,,,
780042007202,780042007201,2,120,,,,
780042007202,780042007202,2,120,,,,
780042007701,000000420077,2,120,,,,
780042007701,000000420088,2,120,,,,
780042007701,000000420104,2,120,,,,
780042007701,780042007701,2,120,,,,
780042007701,780042007702,2,120,,,,
780042007702,000000420077,2,120,,,,
780042007702,000000420088,2,120,,,,
780042007702,000000420104,2,120,,,,
780042007702,780042007701,2,120,,,,
780042007702,780042007702,2,120,,,,
780042950701,780042950701,2,120,,,,
780042950701,780042950702,2,120,,,,
780042950702,780042950701,2,120,,,,
780042950702,780042950702,2,120,,,,
780043001001,000000430010,2,120,,,,
780043001001,000000430047,2,120,,,,
780043001001,780043001001,2,120,,,,
780043001001,780043001002,2,120,,,,
780043001002,000000430010,2,120,,,,
780043001002,000000430047,2,120,,,,
780043001002,780043001001,2,120,,,,
780043001002,780043001002,2,120,,,,
780043002001,000000430020,2,120,,,,
780043002001,000000430035,2,120,,,,
780043002001,780043002001,2,120,,,,
780043002001,780043002002,2,120,,,,
780043002002,000000430020,2,120,,,,
780043002002,000000430035,2,120,,,,
780043002002,780043002001,2,120,,,,
780043002002,780043002002,2,120,,,,
780043002101,000000430021,2,120,,,,
780043002101,000000430034,2,120,,,,
780043002101,780043002101,2,120,,,,
780043002101,780043002102,2,120,,,,
780043002102,000000430021,2,120,,,,
780043002102,000000430034,2,120,,,,
780043002102,780043002101,2,120,,,,
780043002102,780043002102,2,120,,,,
780043002201,000000430029,2,120,,,,
780043002201,000000430030,2,120,,,,
780043002201,780043002201,2,120,,,,
780043002201,780043002202,2,120,,,,
780043002202,000000430029,2,120,,,,
780043002202,000000430030,2,120,,,,
780043002202,780043002201,2,120,,,,
780043002202,780043002202,2,120,,,,
780043002401,000000430024,2,120,,,,
780043002401,000000430031,2,120,,,,
780043002401,780043002401,2,120,,,,
780043002401,780043002402,2,120,,,,
780043002402,000000430024,2,120,,,,
780043002402,000000430031,2,120,,,,
780043002402,780043002401,2,120,,,,
780043002402,780043002402,2,120,,,,
780043002601,000000430026,2,120,,,,
780043002601,000000430028,2,120,,,,
780043002601,000000430118,2,120,,,,
780043002601,780043002601,2,120,,,,
780043002601,780043002602,2,120,,,,
780043002602,000000430026,2,120,,,,
780043002602,000000430028,2,120,,,,
780043002602,000000430118,2,120,,,,
780043002602,780043002601,2,120,,,,
780043002602,780043002602,2,120,,,,
780043004901,000000430049,2,120,,,,
780043004901,780043004901,2,120,,,,
780043004901,780043004902,2,120,,,,
780043004901,000000430155,2,120,,,,
780043004902,000000430049,2,120,,,,
780043004902,780043004901,2,120,,,,
780043004902,780043004902,2,120,,,,
780043004902,000000430155,2,120,,,,
780043005001,000000430006,2,120,,,,
780043005001,000000430050,2,120,,,,
780043005001,780043005001,2,120,,,,
780043005001,780043005002,2,120,,,,
780043005002,000000430006,2,120,,,,
780043005002,000000430050,2,120,,,,
780043005002,780043005001,2,120,,,,
780043005002,780043005002,2,120,,,,
780043005101,000000430005,2,120,,,,
780043005101,000000430051,2,120,,,,
780043005101,780043005101,2,120,,,,
780043005101,780043005102,2,120,,,,
780043005102,000000430005,2,120,,,,
780043005102,000000430051,2,120,,,,
780043005102,780043005101,2,120,,,,
780043005102,780043005102,2,120,,,,
780043005301,000000430004,2,120,,,,
780043005301,000000430053,2,120,,,,
780043005301,780043005301,2,120,,,,
780043005301,780043005302,2,120,,,,
780043005302,000000430004,2,120,,,,
780043005302,000000430053,2,120,,,,
780043005302,780043005301,2,120,,,,
780043005302,780043005302,2,120,,,,
780043011201,000000430037,2,120,,,,
780043011201,000000430112,2,120,,,,
780043011201,780043011201,2,120,,,,
780043011201,780043011202,2,120,,,,
780043011201,000000430038,2,120,,,,
780043011202,000000430037,2,120,,,,
780043011202,000000430112,2,120,,,,
780043011202,780043011201,2,120,,,,
780043011202,780043011202,2,120,,,,
780043011202,000000430038,2,120,,,,
780043014101,000000430007,2,120,,,,
780043014101,000000430141,2,120,,,,
780043014101,780043014101,2,120,,,,
780043014101,780043014102,2,120,,,,
780043014102,000000430007,2,120,,,,
780043014102,000000430141,2,120,,,,
780043014102,780043014101,2,120,,,,
780043014102,780043014102,2,120,,,,
780043900201,780043900201,2,120,,,,
780043900201,780043900202,2,120,,,,
780043900202,780043900201,2,120,,,,
780043900202,780043900202,2,120,,,,
780043950001,780043950001,2,120,,,,
780043950001,780043955201,2,120,,,,
780043952201,780043952201,2,120,,,,
780043952201,780043952202,2,120,,,,
780043952202,780043952201,2,120,,,,
780043952202,780043952202,2,120,,,,
780043952301,780043952301,2,120,,,,
780043952301,780043952302,2,120,,,,
780043952302,780043952301,2,120,,,,
780043952302,780043952302,2,120,,,,
780043952401,780043952401,2,120,,,,
780043955201,780043950001,2,120,,,,
780043955201,780043955201,2,120,,,,
780043955301,780043955301,2,120,,,,
780043955301,780043955302,2,120,,,,
780043955302,780043955301,2,120,,,,
780043955302,780043955302,2,120,,,,
780043955501,780007020201,2,120,,,,
780043955501,780007020202,2,120,,,,
780043955501,780043955501,2,120,,,,
780043955501,780043955502,2,120,,,,
780043955502,780007020201,2,120,,,,
780043955502,780007020202,2,120,,,,
780043955502,780043955501,2,120,,,,
780043955502,780043955502,2,120,,,,
780043955701,780043955701,2,120,,,,
780043955701,780043955702,2,120,,,,
780043955702,780043955701,2,120,,,,
780043955702,780043955702,2,120,,,,
780043956401,780043956401,2,120,,,,
780043956401,780043956402,2,120,,,,
780043956402,780043956401,2,120,,,,
780043956402,780043956402,2,120,,,,
780043960901,780043960901,2,120,,,,
780043960901,780043960902,2,120,,,,
780043960902,780043960901,2,120,,,,
780043960902,780043960902,2,120,,,,
780043961101,780043961101,2,120,,,,
780043961201,780043961201,2,120,,,,
780043961201,780043961202,2,120,,,,
780043961202,780043961201,2,120,,,,
780043961202,780043961202,2,120,,,,
780043962301,780043962301,2,120,,,,
780043962301,780043962302,2,120,,,,
780043962302,780043962301,2,120,,,,
780043962302,780043962302,2,120,,,,
780043962501,780043962501,2,120,,,,
780043962501,780043962502,2,120,,,,
780043962502,780043962501,2,120,,,,
780043962502,780043962502,2,120,,,,
780043962701,780043962701,2,120,,,,
780043962701,780043962702,2,120,,,,
780043962702,780043962701,2,120,,,,
780043962702,780043962702,2,120,,,,
780043965201,780043965201,2,120,,,,
780043965201,780043965202,2,120,,,,
780043965202,780043965201,2,120,,,,
780043965202,780043965202,2,120,,,,
780043965401,780043965401,2,120,,,,
780043965401,780043965402,2,120,,,,
780043965402,780043965401,2,120,,,,
780043965402,780043965402,2,120,,,,
780044000001,000000440000,2,120,,,,
780044000001,000000440057,2,120,,,,
780044000001,780044000001,2,120,,,,
780044000001,780044000002,2,120,,,,
780044000002,000000440000,2,120,,,,
780044000002,000000440057,2,120,,,,
780044000002,780044000001,2,120,,,,
780044000002,780044000002,2,120,,,,
780044001101,000000440011,2,120,,,,
780044001101,000000440014,2,120,,,,
780044001101,000000440042,2,120,,,,
780044001101,780044001101,2,120,,,,
780044001101,780044001102,2,120,,,,
780044001102,000000440011,2,120,,,,
780044001102,000000440014,2,120,,,,
780044001102,000000440042,2,120,,,,
780044001102,780044001101,2,120,,,,
780044001102,780044001102,2,120,,,,
780044003501,000000440035,2,120,,,,
780044003501,000000440050,2,120,,,,
780044003501,780044003501,2,120,,,,
780044003601,000000440036,2,120,,,,
780044003601,000000440049,2,120,,,,
780044003601,780044003601,2,120,,,,
780044003601,780044003602,2,120,,,,
780044003602,000000440036,2,120,,,,
780044003602,000000440049,2,120,,,,
780044003602,780044003601,2,120,,,,
780044003602,780044003602,2,120,,,,
780044003701,000000440037,2,120,,,,
780044003701,000000440048,2,120,,,,
780044003701,780044003701,2,120,,,,
780044003701,780044003702,2,120,,,,
780044003702,000000440037,2,120,,,,
780044003702,000000440048,2,120,,,,
780044003702,780044003701,2,120,,,,
780044003702,780044003702,2,120,,,,
780044003801,000000440038,2,120,,,,
780044003801,000000440047,2,120,,,,
780044003801,780044003801,2,120,,,,
780044003801,780044003802,2,120,,,,
780044003802,000000440038,2,120,,,,
780044003802,000000440047,2,120,,,,
780044003802,780044003801,2,120,,,,
780044003802,780044003802,2,120,,,,
780044004001,000000440040,2,120,,,,
780044004001,000000440045,2,120,,,,
780044004001,780044004001,2,120,,,,
780044004001,780044004002,2,120,,,,
780044004001,000000440010,2,120,,,,
780044004002,000000440040,2,120,,,,
780044004002,000000440045,2,120,,,,
780044004002,780044004001,2,120,,,,
780044004002,780044004002,2,120,,,,
780044004002,000000440010,2,120,,,,
780044004101,000000440041,2,120,,,,
780044004101,000000440043,2,120,,,,
780044004101,780044004101,2,120,,,,
780044004101,780044004102,2,120,,,,
780044004102,000000440041,2,120,,,,
780044004102,000000440043,2,120,,,,
780044004102,780044004101,2,120,,,,
780044004102,780044004102,2,120,,,,
780045951301,780045951301,2,120,,,,
780045951301,780045951302,2,120,,,,
780045951302,780045951301,2,120,,,,
780045951302,780045951302,2,120,,,,
780045951601,780045951601,2,120,,,,
780045951601,780045951602,2,120,,,,
780045951602,780045951601,2,120,,,,
780045951602,780045951602,2,120,,,,
780045951801,780045951801,2,120,,,,
780045951801,780045951802,2,120,,,,
780045951802,780045951801,2,120,,,,
780045951802,780045951802,2,120,,,,
780045952001,780045952001,2,120,,,,
780045952001,780045952002,2,120,,,,
780045952002,780045952001,2,120,,,,
780045952002,780045952002,2,120,,,,
780045952301,780045952301,2,120,,,,
780045952401,780045952401,2,120,,,,
780045952801,780045952801,2,120,,,,
780045952801,780045952802,2,120,,,,
780045952802,780045952801,2,120,,,,
780045952802,780045952802,2,120,,,,
780045953001,780045953001,2,120,,,,
780045953001,780045953002,2,120,,,,
780045953002,780045953001,2,120,,,,
780045953002,780045953002,2,120,,,,
780045953201,780045953201,2,120,,,,
780045953201,780045953202,2,120,,,,
780045953202,780045953201,2,120,,,,
780045953202,780045953202,2,120,,,,
780045953401,780045953401,2,120,,,,
